0<ml>Chart-5<ml>Chart-5<ml>mmm Chart5b / source / org / jfree / data / xy / XYSeries . java 	 2017 - 03 - 20 <nl> ppp Chart5b_Patch5 / source / org / jfree / data / xy / XYSeries . java 	 2017 - 04 - 11 <nl> / / new item . . . otherwise it will be just - 1 and we should just <nl> / / append the value to the list . . . <nl> if ( this . autoSort ) { <nl> - this . data . add ( - index - 1 , new XYDataItem ( x , y ) ) ; <nl> + this . data . add ( new org . jfree . data . xy . XYDataItem ( x , y ) ) ; <nl> } <nl> else { <nl> this . data . add ( new XYDataItem ( x , y ) ) ; <nl> 
0<ml>jKali_Chart-5_P_Patch_3_3.txt<ml>jKali_Chart-5_P_Patch_3_3.txt<ml>mmm  / tmp / jKali_Defects4J_Chart_5 / source / org / jfree / data / xy / XYSeriesjava <nl> ppp  / tmp / jKali_Defects4J_Chart_5 / source / org / jfree / data / xy / XYSeriesjava <nl> - if ( this . autoSort ) { <nl> + if ( false ) { <nl> this . data . add ( ( ( - index ) - 1 ) , new org . jfree . data . xy . XYDataItem ( x , y ) ) ; <nl> } else <nl> { <nl> 
0<ml>jKali_Math-32_P_Patch_2_2.txt<ml>jKali_Math-32_P_Patch_2_2.txt<ml>mmm  / tmp / jKali_Defects4J_Math_32 / src / main / java / org / apache / commons / math3 / geometry / euclidean / twod / PolygonsSetjava <nl> ppp  / tmp / jKali_Defects4J_Math_32 / src / main / java / org / apache / commons / math3 / geometry / euclidean / twod / PolygonsSetjava <nl> if ( ( v . length ) = = 0 ) { <nl> final org . apache . commons . math3 . geometry . partitioning . BSPTree < org . apache . commons . math3 . geometry . euclidean . twod . Euclidean2D > tree = getTree ( false ) ; <nl> - if ( ( ( java . lang . Boolean ) ( tree . getAttribute ( ) ) ) ) { <nl> + if ( false ) { <nl> setSize ( java . lang . Double . POSITIVE_INFINITY ) ; <nl> setBarycenter ( org . apache . commons . math3 . geometry . euclidean . twod . Vector2D . NaN ) ; <nl> 
0<ml>jKali_Math-80_P_Patch_14_14.txt<ml>jKali_Math-80_P_Patch_14_14.txt<ml>mmm  / tmp / jKali_Defects4J_Math_80 / src / main / java / org / apache / commons / math / linear / EigenDecompositionImpljava <nl> ppp  / tmp / jKali_Defects4J_Math_80 / src / main / java / org / apache / commons / math / linear / EigenDecompositionImpljava <nl> if ( ( 1 . 5 * ( work [ pingPong ] ) ) < ( work [ ( ( 4 * ( n - 1 ) ) + ( pingPong ) ) ] ) ) { <nl> int j = ( 4 * n ) - 1 ; <nl> - for ( int i = 0 ; i < j ; i + = 4 ) { <nl> - for ( int k = 0 ; k < 4 ; k + = step ) { <nl> - final double tmp = work [ ( i + k ) ] ; <nl> - work [ ( i + k ) ] = work [ ( j - k ) ] ; <nl> - work [ ( j - k ) ] = tmp ; <nl> - } <nl> - j - = 4 ; <nl> - } <nl> + <nl> + <nl> + <nl> + <nl> + <nl> + <nl> + <nl> + <nl> return true ; <nl> } <nl> return false ; <nl> 
1<ml>jKali_Lang-7_C_Patch_18_17.txt<ml>jKali_Lang-7_C_Patch_18_17.txt<ml>mmm  / tmp / jKali_Defects4J_Lang_7 / src / main / java / org / apache / commons / lang3 / math / NumberUtilsjava <nl> ppp  / tmp / jKali_Defects4J_Lang_7 / src / main / java / org / apache / commons / lang3 / math / NumberUtilsjava <nl> throw new java . lang . NumberFormatException ( " A blank string is not a valid number " ) ; <nl> } <nl> if ( str . startsWith ( " - - " ) ) { <nl> - return null ; <nl> + <nl> } <nl> if ( ( ( ( str . startsWith ( " 0x " ) ) | | ( str . startsWith ( " - 0x " ) ) ) | | ( str . startsWith ( " 0X " ) ) ) | | ( str . startsWith ( " - 0X " ) ) ) { <nl> int hexDigits = ( str . length ( ) ) - 2 ; <nl> 
0<ml>jKali_Math-29_P_Patch_92_84.txt<ml>jKali_Math-29_P_Patch_92_84.txt<ml>mmm  / tmp / jKali_Defects4J_Math_29 / src / main / java / org / apache / commons / math3 / linear / OpenMapRealVectorjava <nl> ppp  / tmp / jKali_Defects4J_Math_29 / src / main / java / org / apache / commons / math3 / linear / OpenMapRealVectorjava <nl> this . epsilon = epsilon ; <nl> for ( int key = 0 ; key < ( values . length ) ; key + + ) { <nl> double value = values [ key ] ; <nl> - if ( ! ( isDefaultValue ( value ) ) ) { <nl> - entries . put ( key , value ) ; <nl> + if ( true ) { <nl> + this . entries . put ( key , value ) ; <nl> } <nl> } <nl> } <nl> 
0<ml>jKali_Closure-62_P_Patch_3_3.txt<ml>jKali_Closure-62_P_Patch_3_3.txt<ml>mmm  / tmp / jKali_Defects4J_Closure_62 / src / com / google / javascript / jscomp / LightweightMessageFormatterjava <nl> ppp  / tmp / jKali_Defects4J_Closure_62 / src / com / google / javascript / jscomp / LightweightMessageFormatterjava <nl> - if ( ( ( excerpt . equals ( com . google . javascript . jscomp . SourceExcerptProvider . SourceExcerpt . LINE ) ) & & <nl> - ( 0 < = charno ) ) & & ( charno < ( sourceExcerpt . length ( ) ) ) ) { <nl> + if ( true ) <nl> + { <nl> for ( int i = 0 ; i < charno ; i + + ) { <nl> char c = sourceExcerpt . charAt ( i ) ; <nl> if ( java . lang . Character . isWhitespace ( c ) ) { <nl> 
0<ml>jKali_Closure-101_P_Patch_49_45.txt<ml>jKali_Closure-101_P_Patch_49_45.txt<ml>mmm  / tmp / jKali_Defects4J_Closure_101 / src / com / google / javascript / jscomp / CompilationLeveljava <nl> ppp  / tmp / jKali_Defects4J_Closure_101 / src / com / google / javascript / jscomp / CompilationLeveljava <nl> private static void applySafeCompilationOptions ( com . google . javascript . jscomp . CompilerOptions options ) { <nl> - options . closurePass = true ; <nl> + <nl> options . variableRenaming = com . google . javascript . jscomp . VariableRenamingPolicy . LOCAL ; <nl> options . inlineLocalVariables = true ; <nl> options . checkGlobalThisLevel = com . google . javascript . jscomp . CheckLevel . OFF ; <nl> 
0<ml>jKali_Closure-22_P_Patch_14_14.txt<ml>jKali_Closure-22_P_Patch_14_14.txt<ml>mmm  / tmp / jKali_Defects4J_Closure_22 / src / com / google / javascript / jscomp / CheckSideEffectsjava <nl> ppp  / tmp / jKali_Defects4J_Closure_22 / src / com / google / javascript / jscomp / CheckSideEffectsjava <nl> int ancestorType = an . getType ( ) ; <nl> if ( ancestorType = = ( com . google . javascript . rhino . Token . COMMA ) ) <nl> continue ; <nl> - if ( ( ancestorType ! = ( com . google . javascript . rhino . Token . EXPR_RESULT ) ) & & ( ancestorType ! = ( com . google . javascript . rhino . Token . BLOCK ) ) ) <nl> - return ; else <nl> - break ; <nl> + <nl> + <nl> + <nl> } <nl> } <nl> } else if ( ( ( parent . getType ( ) ) ! = ( com . google . javascript . rhino . Token . EXPR_RESULT ) ) & & ( ( parent . getType ( ) ) ! = ( com . google . javascript . rhino . Token . BLOCK ) ) ) { <nl> 
1<ml>jKali_Lang-10_C_Patch_83_81.txt<ml>jKali_Lang-10_C_Patch_83_81.txt<ml>mmm  / tmp / jKali_Defects4J_Lang_10 / src / main / java / org / apache / commons / lang3 / time / FastDateParserjava <nl> ppp  / tmp / jKali_Defects4J_Lang_10 / src / main / java / org / apache / commons / lang3 / time / FastDateParserjava <nl> boolean wasWhite = false ; <nl> for ( int i = 0 ; i < ( value . length ( ) ) ; + + i ) { <nl> char c = value . charAt ( i ) ; <nl> - if ( java . lang . Character . isWhitespace ( c ) ) { <nl> + if ( false ) { <nl> if ( ! wasWhite ) { <nl> wasWhite = true ; <nl> regex . append ( " \ \ s * + " ) ; <nl> 
0<ml>jKali_Lang-22_P_Patch_50_50.txt<ml>jKali_Lang-22_P_Patch_50_50.txt<ml>mmm  / tmp / jKali_Defects4J_Lang_22 / src / main / java / org / apache / commons / lang3 / math / Fractionjava <nl> ppp  / tmp / jKali_Defects4J_Lang_22 / src / main / java / org / apache / commons / lang3 / math / Fractionjava <nl> private static int greatestCommonDivisor ( int u , int v ) { <nl> - if ( ( ( java . lang . Math . abs ( u ) ) < = 1 ) | | ( ( java . lang . Math . abs ( v ) ) < = 1 ) ) { <nl> + if ( false ) { <nl> return 1 ; <nl> } <nl> 
0<ml>jKali_Math-8_P_Patch_5_4.txt<ml>jKali_Math-8_P_Patch_5_4.txt<ml>mmm  / tmp / jKali_Defects4J_Math_8 / src / main / java / org / apache / commons / math3 / distribution / DiscreteDistributionjava <nl> ppp  / tmp / jKali_Defects4J_Math_8 / src / main / java / org / apache / commons / math3 / distribution / DiscreteDistributionjava <nl> final T [ ] out = ( ( T [ ] ) ( java . lang . reflect . Array . newInstance ( singletons . get ( 0 ) . getClass ( ) , sampleSize ) ) ) ; <nl> - for ( int i = 0 ; i < sampleSize ; i + + ) { <nl> - out [ i ] = sample ( ) ; <nl> - } <nl> + <nl> + <nl> + <nl> return out ; <nl> 
0<ml>jKali_Math-2_P_Patch_23_18.txt<ml>jKali_Math-2_P_Patch_23_18.txt<ml>mmm  / tmp / jKali_Defects4J_Math_2 / src / main / java / org / apache / commons / math3 / distribution / AbstractIntegerDistributionjava <nl> ppp  / tmp / jKali_Defects4J_Math_2 / src / main / java / org / apache / commons / math3 / distribution / AbstractIntegerDistributionjava <nl> } <nl> k = 1 . 0 / k ; <nl> tmp = mu + ( k * sigma ) ; <nl> - if ( tmp < upper ) { <nl> + if ( false ) { <nl> upper = ( ( int ) ( java . lang . Math . ceil ( tmp ) ) ) - 1 ; <nl> } <nl> } <nl> 
0<ml>jKali_Closure-21_P_Patch_2_2.txt<ml>jKali_Closure-21_P_Patch_2_2.txt<ml>mmm  / tmp / jKali_Defects4J_Closure_21 / src / com / google / javascript / jscomp / CheckSideEffectsjava <nl> ppp  / tmp / jKali_Defects4J_Closure_21 / src / com / google / javascript / jscomp / CheckSideEffectsjava <nl> return ; <nl> } <nl> if ( n = = ( parent . getLastChild ( ) ) ) { <nl> - for ( com . google . javascript . rhino . Node an : parent . getAncestors ( ) ) { <nl> - int ancestorType = an . getType ( ) ; <nl> - if ( ancestorType = = ( com . google . javascript . rhino . Token . COMMA ) ) continue ; <nl> - if ( ( ancestorType ! = ( com . google . javascript . rhino . Token . EXPR_RESULT ) ) & & ( ancestorType ! = ( com . google . javascript . rhino . Token . BLOCK ) ) ) return ; else <nl> - break ; <nl> - } <nl> + <nl> + <nl> + <nl> + <nl> + <nl> + <nl> } <nl> } else if ( ( ( parent . getType ( ) ) ! = ( com . google . javascript . rhino . Token . EXPR_RESULT ) ) & & ( ( parent . getType ( ) ) ! = ( com . google . javascript . rhino . Token . BLOCK ) ) ) { <nl> if ( ! ( ( ( ( parent . getType ( ) ) = = ( com . google . javascript . rhino . Token . FOR ) ) & & ( ( parent . getChildCount ( ) ) = = 4 ) ) & & ( ( n = = ( parent . getFirstChild ( ) ) ) | | ( n = = ( parent . getFirstChild ( ) . getNext ( ) . getNext ( ) ) ) ) ) ) { <nl> 
0<ml>SimFix_Lang-1_P_Patch_164_164.txt<ml>SimFix_Lang-1_P_Patch_164_164.txt<ml>mmm a / src / main / java / org / apache / commons / lang3 / math / NumberUtils . java <nl> ppp b / src / main / java / org / apache / commons / lang3 / math / NumberUtils . java <nl> } <nl> if ( pfxLen > 0 ) { / / we have a hex number <nl> final int hexDigits = str . length ( ) - pfxLen ; <nl> + / / start of generated patch <nl> + if ( hexDigits > 16 ) { <nl> + try { <nl> + return createLong ( str ) ; <nl> + } catch ( final NumberFormatException nfe ) { <nl> + } <nl> + <nl> + return createBigInteger ( str ) ; <nl> + } <nl> + / / end of generated patch <nl> + / * start of original code <nl> if ( hexDigits > 16 ) { / / too many for Long <nl> return createBigInteger ( str ) ; <nl> } <nl> + end of original code * / <nl> if ( hexDigits > 8 ) { / / too many for an int <nl> return createLong ( str ) ; <nl> } <nl> 
0<ml>SimFix_Math-82_P_Patch_2356_2356.txt<ml>SimFix_Math-82_P_Patch_2356_2356.txt<ml>mmm a / src / main / java / org / apache / commons / math / optimization / linear / SimplexSolver . java <nl> ppp b / src / main / java / org / apache / commons / math / optimization / linear / SimplexSolver . java <nl> double minValue = 0 ; <nl> Integer minPos = null ; <nl> for ( int i = tableau . getNumObjectiveFunctions ( ) ; i < tableau . getWidth ( ) - 1 ; i + + ) { <nl> + / / start of generated patch <nl> + if ( MathUtils . compareTo ( tableau . getEntry ( 0 , i ) , 0 , epsilon ) < 0 ) { <nl> + minValue = tableau . getEntry ( 0 , i ) ; <nl> + minPos = i ; <nl> + } <nl> + / / end of generated patch <nl> + / * start of original code <nl> if ( MathUtils . compareTo ( tableau . getEntry ( 0 , i ) , minValue , epsilon ) < 0 ) { <nl> minValue = tableau . getEntry ( 0 , i ) ; <nl> minPos = i ; <nl> } <nl> + end of original code * / <nl> } <nl> return minPos ; <nl> } <nl> 
0<ml>SimFix_Math-88_P_Patch_4565_4565.txt<ml>SimFix_Math-88_P_Patch_4565_4565.txt<ml>mmm a / src / java / org / apache / commons / math / optimization / linear / SimplexSolver . java <nl> ppp b / src / java / org / apache / commons / math / optimization / linear / SimplexSolver . java <nl> double rhs = tableau . getEntry ( i , tableau . getWidth ( ) - 1 ) ; <nl> if ( MathUtils . compareTo ( tableau . getEntry ( i , col ) , 0 , epsilon ) > = 0 ) { <nl> double ratio = rhs / tableau . getEntry ( i , col ) ; <nl> + / / start of generated patch <nl> + if ( ratio < = minRatio ) { <nl> + minRatio = ratio ; <nl> + minRatioPos = i ; <nl> + } <nl> + / / end of generated patch <nl> + / * start of original code <nl> if ( ratio < minRatio ) { <nl> minRatio = ratio ; <nl> minRatioPos = i ; <nl> } <nl> + end of original code * / <nl> } <nl> } <nl> return minRatioPos ; <nl> 
0<ml>SimFix_Lang-27_P_Patch_91_91.txt<ml>SimFix_Lang-27_P_Patch_91_91.txt<ml>mmm a / src / main / java / org / apache / commons / lang3 / math / NumberUtils . java <nl> ppp b / src / main / java / org / apache / commons / lang3 / math / NumberUtils . java <nl> / / a wrong value . <nl> return null ; <nl> } <nl> + / / start of generated patch <nl> + str = str . toLowerCase ( ) ; <nl> + if ( str . startsWith ( " 0x " ) | | str . startsWith ( " - 0x " ) ) { <nl> + return createInteger ( str ) ; <nl> + } <nl> + / / end of generated patch <nl> + / * start of original code <nl> if ( str . startsWith ( " 0x " ) | | str . startsWith ( " - 0x " ) ) { <nl> return createInteger ( str ) ; <nl> } <nl> + end of original code * / <nl> char lastChar = str . charAt ( str . length ( ) - 1 ) ; <nl> String mant ; <nl> String dec ; <nl> 
0<ml>SimFix_Chart-22_P_Patch_1504_1504.txt<ml>SimFix_Chart-22_P_Patch_1504_1504.txt<ml>mmm a / source / org / jfree / data / KeyedObjects2D . java <nl> ppp b / source / org / jfree / data / KeyedObjects2D . java <nl> throw new UnknownKeyException ( " Column key ( " + columnKey <nl> + " ) not recognised . " ) ; <nl> } <nl> + / / start of generated patch <nl> + if ( row > = column ) { <nl> + KeyedObjects rowData = ( KeyedObjects ) this . rows . get ( row ) ; <nl> + return rowData . getObject ( columnKey ) ; <nl> + } else { <nl> + return null ; <nl> + } <nl> + / / end of generated patch <nl> + / * start of original code <nl> if ( row > = 0 ) { <nl> KeyedObjects rowData = ( KeyedObjects ) this . rows . get ( row ) ; <nl> return rowData . getObject ( columnKey ) ; <nl> else { <nl> return null ; <nl> } <nl> + end of original code * / <nl> } <nl> / * * <nl> * @ see # removeColumn ( Comparable ) <nl> * / <nl> public void removeRow ( Comparable rowKey ) { <nl> + / / start of generated patch <nl> + int index = getRowIndex ( rowKey ) ; <nl> + if ( index < 0 ) { <nl> + throw new UnknownKeyException ( " The key ( " + rowKey . toString ( ) ) ; <nl> + } <nl> + removeRow ( index ) ; <nl> + / / end of generated patch <nl> + / * start of original code <nl> int index = getRowIndex ( rowKey ) ; <nl> removeRow ( index ) ; <nl> + end of original code * / <nl> } <nl> / * * <nl> * @ see # removeRow ( Comparable ) <nl> * / <nl> public void removeColumn ( Comparable columnKey ) { <nl> + / / start of generated patch <nl> + int index = getColumnIndex ( columnKey ) ; <nl> + if ( index < 0 ) { <nl> + throw new UnknownKeyException ( " Column key ( " + columnKey ) ; <nl> + } <nl> + Iterator iterator = this . rows . iterator ( ) ; <nl> + while ( iterator . hasNext ( ) ) { <nl> + KeyedObjects rowData = ( KeyedObjects ) iterator . next ( ) ; <nl> + this . rows . remove ( index ) ; <nl> + rowData . removeValue ( columnKey ) ; <nl> + } <nl> + this . columnKeys . remove ( columnKey ) ; <nl> + / / end of generated patch <nl> + / * start of original code <nl> int index = getColumnIndex ( columnKey ) ; <nl> if ( index < 0 ) { <nl> throw new UnknownKeyException ( " Column key ( " + columnKey <nl> rowData . removeValue ( columnKey ) ; <nl> } <nl> this . columnKeys . remove ( columnKey ) ; <nl> + end of original code * / <nl> } <nl> / * * <nl> 
0<ml>SimFix_Math-44_P_Patch_4783_4783.txt<ml>SimFix_Math-44_P_Patch_4783_4783.txt<ml>mmm a / src / main / java / org / apache / commons / math / ode / events / EventState . java <nl> ppp b / src / main / java / org / apache / commons / math / ode / events / EventState . java <nl> public boolean evaluateStep ( final StepInterpolator interpolator ) <nl> throws ConvergenceException { <nl> + / / start of generated patch <nl> + forward = interpolator . isForward ( ) ; <nl> + t0 = interpolator . getPreviousTime ( ) ; <nl> + final double t1 = interpolator . getCurrentTime ( ) ; <nl> + final double dt = t1 - t0 ; <nl> + / / end of generated patch <nl> + / * start of original code <nl> forward = interpolator . isForward ( ) ; <nl> final double t1 = interpolator . getCurrentTime ( ) ; <nl> final double dt = t1 - t0 ; <nl> + end of original code * / <nl> if ( FastMath . abs ( dt ) < convergence ) { <nl> / / we cannot do anything on such a small step , don ' t trigger any events <nl> return false ; <nl> 
0<ml>SimFix_Lang-63_P_Patch_45_45.txt<ml>SimFix_Lang-63_P_Patch_45_45.txt<ml>mmm a / src / java / org / apache / commons / lang / time / DurationFormatUtils . java <nl> ppp b / src / java / org / apache / commons / lang / time / DurationFormatUtils . java <nl> end . add ( field , - 1 * difference ) ; <nl> int endValue = end . get ( field ) ; <nl> int startValue = start . get ( field ) ; <nl> + / / start of generated patch <nl> + if ( endValue < field ) { <nl> + int newdiff = startValue - endValue ; <nl> + end . add ( field , newdiff ) ; <nl> + return newdiff ; <nl> + } else { <nl> + return 0 ; <nl> + } <nl> + / / end of generated patch <nl> + / * start of original code <nl> if ( endValue < startValue ) { <nl> int newdiff = startValue - endValue ; <nl> end . add ( field , newdiff ) ; <nl> } else { <nl> return 0 ; <nl> } <nl> + end of original code * / <nl> } <nl> static final Object y = " y " ; <nl> 
1<ml>SimFix_Lang-39_C_Patch_2275_2275.txt<ml>SimFix_Lang-39_C_Patch_2275_2275.txt<ml>mmm a / src / java / org / apache / commons / lang3 / StringUtils . java <nl> ppp b / src / java / org / apache / commons / lang3 / StringUtils . java <nl> int increase = 0 ; <nl> / / count the replacement text elements that are larger than their corresponding text being replaced <nl> + / / start of generated patch <nl> + for ( int i = 0 ; i < searchList . length ; i + + ) { <nl> + if ( noMoreMatchesForReplIndex [ i ] | | searchList [ i ] = = null | | searchList [ i ] . length ( ) = = 0 | | replacementList [ i ] = = null ) { <nl> + continue ; <nl> + } <nl> + int greater = replacementList [ i ] . length ( ) - searchList [ i ] . length ( ) ; <nl> + if ( greater > 0 ) { <nl> + increase + = 3 * greater ; <nl> + } <nl> + } <nl> + / / end of generated patch <nl> + / * start of original code <nl> for ( int i = 0 ; i < searchList . length ; i + + ) { <nl> int greater = replacementList [ i ] . length ( ) - searchList [ i ] . length ( ) ; <nl> if ( greater > 0 ) { <nl> increase + = 3 * greater ; / / assume 3 matches <nl> } <nl> } <nl> + end of original code * / <nl> / / have upper - bound at 20 % increase , then let Java take over <nl> increase = Math . min ( increase , text . length ( ) / 5 ) ; <nl> 
1<ml>SimFix_Math-75_C_Patch_8_8.txt<ml>SimFix_Math-75_C_Patch_8_8.txt<ml>mmm a / src / main / java / org / apache / commons / math / stat / Frequency . java <nl> ppp b / src / main / java / org / apache / commons / math / stat / Frequency . java <nl> * / <nl> @ Deprecated <nl> public double getPct ( Object v ) { <nl> + / / start of generated patch <nl> + return getPct ( ( Comparable < ? > ) v ) ; <nl> + / / end of generated patch <nl> + / * start of original code <nl> return getCumPct ( ( Comparable < ? > ) v ) ; <nl> + end of original code * / <nl> } <nl> / * * <nl> 
1<ml>SimFix_Lang-58_C_Patch_1138_1138.txt<ml>SimFix_Lang-58_C_Patch_1138_1138.txt<ml>mmm a / src / java / org / apache / commons / lang / math / NumberUtils . java <nl> ppp b / src / java / org / apache / commons / lang / math / NumberUtils . java <nl> switch ( lastChar ) { <nl> case ' l ' : <nl> case ' L ' : <nl> + / / start of generated patch <nl> + if ( dec = = null & & exp = = null & & ( numeric . charAt ( 0 ) = = ' - ' & & isDigits ( numeric . substring ( 1 ) ) | | isDigits ( numeric ) ) ) { <nl> + try { <nl> + return createLong ( numeric ) ; <nl> + } catch ( NumberFormatException nfe ) { <nl> + } <nl> + <nl> + return createBigInteger ( numeric ) ; <nl> + } <nl> + / / end of generated patch <nl> + / * start of original code <nl> if ( dec = = null <nl> & & exp = = null <nl> & & isDigits ( numeric . substring ( 1 ) ) <nl> return createBigInteger ( numeric ) ; <nl> } <nl> + end of original code * / <nl> throw new NumberFormatException ( str + " is not a valid number . " ) ; <nl> case ' f ' : <nl> case ' F ' : <nl> 
1<ml>SimFix_Lang-33_C_Patch_43_43.txt<ml>SimFix_Lang-33_C_Patch_43_43.txt<ml>mmm a / src / main / java / org / apache / commons / lang3 / ClassUtils . java <nl> ppp b / src / main / java / org / apache / commons / lang3 / ClassUtils . java <nl> return ArrayUtils . EMPTY_CLASS_ARRAY ; <nl> } <nl> Class < ? > [ ] classes = new Class [ array . length ] ; <nl> + / / start of generated patch <nl> + for ( int i = 0 ; i < array . length ; i + + ) { <nl> + classes [ i ] = array [ i ] = = null ? null : array [ i ] . getClass ( ) ; <nl> + } <nl> + / / end of generated patch <nl> + / * start of original code <nl> for ( int i = 0 ; i < array . length ; i + + ) { <nl> classes [ i ] = array [ i ] . getClass ( ) ; <nl> } <nl> + end of original code * / <nl> return classes ; <nl> } <nl> 
0<ml>SimFix_Closure-109_P_Patch_6_6.txt<ml>SimFix_Closure-109_P_Patch_6_6.txt<ml>mmm a / src / com / google / javascript / jscomp / parsing / JsDocInfoParser . java <nl> ppp b / src / com / google / javascript / jscomp / parsing / JsDocInfoParser . java <nl> * TypeApplication : = ' . < ' TypeExpressionList ' > ' <nl> * / <nl> private Node parseTypeName ( JsDocToken token ) { <nl> + / / start of generated patch <nl> + if ( token = = null ) { <nl> + return reportGenericTypeSyntaxWarning ( ) ; <nl> + } <nl> + / / end of generated patch <nl> + / * start of original code <nl> if ( token ! = JsDocToken . STRING ) { <nl> return reportGenericTypeSyntaxWarning ( ) ; <nl> } <nl> + end of original code * / <nl> String typeName = stream . getString ( ) ; <nl> int lineno = stream . getLineno ( ) ; <nl> 
0<ml>SimFix_Closure-126_P_Patch_32_32.txt<ml>SimFix_Closure-126_P_Patch_32_32.txt<ml>mmm a / src / com / google / javascript / jscomp / MinimizeExitPoints . java <nl> ppp b / src / com / google / javascript / jscomp / MinimizeExitPoints . java <nl> * can cause problems if it changes the completion type of the finally <nl> * block . See ECMA 262 Sections 8 . 9 & 12 . 14 <nl> * / <nl> + / / start of generated patch <nl> + if ( ! n . isName ( ) ) { <nl> + return ; <nl> + } <nl> + if ( NodeUtil . hasFinally ( n ) ) { <nl> + Node finallyBlock = n . getLastChild ( ) ; <nl> + tryMinimizeExits ( finallyBlock , exitType , labelName ) ; <nl> + } <nl> + / / end of generated patch <nl> + / * start of original code <nl> if ( NodeUtil . hasFinally ( n ) ) { <nl> Node finallyBlock = n . getLastChild ( ) ; <nl> tryMinimizeExits ( finallyBlock , exitType , labelName ) ; <nl> } <nl> + end of original code * / <nl> } <nl> / / Just a ' label ' . <nl> 
0<ml>SimFix_Lang-12_P_Patch_128_128.txt<ml>SimFix_Lang-12_P_Patch_128_128.txt<ml>mmm a / src / main / java / org / apache / commons / lang3 / RandomStringUtils . java <nl> ppp b / src / main / java / org / apache / commons / lang3 / RandomStringUtils . java <nl> throw new IllegalArgumentException ( " Requested random string length " + count + " is less than 0 . " ) ; <nl> } <nl> + / / start of generated patch <nl> + if ( chars = = null & & end = = 0 ) { <nl> + if ( ! letters & & ! numbers ) { <nl> + end = Integer . MAX_VALUE ; <nl> + } else { <nl> + end = ' z ' + 1 ; <nl> + start = ' ' ; <nl> + } <nl> + } <nl> + char [ ] buffer = new char [ count ] ; <nl> + int gap = end - start ; <nl> + / / end of generated patch <nl> + / * start of original code <nl> if ( start = = 0 & & end = = 0 ) { <nl> if ( ! letters & & ! numbers ) { <nl> end = Integer . MAX_VALUE ; <nl> char [ ] buffer = new char [ count ] ; <nl> int gap = end - start ; <nl> + end of original code * / <nl> while ( count - - ! = 0 ) { <nl> char ch ; <nl> 
0<ml>SimFix_Math-50_P_Patch_18_18.txt<ml>SimFix_Math-50_P_Patch_18_18.txt<ml>mmm a / src / main / java / org / apache / commons / math / analysis / solvers / BaseSecantSolver . java <nl> ppp b / src / main / java / org / apache / commons / math / analysis / solvers / BaseSecantSolver . java <nl> break ; <nl> case REGULA_FALSI : <nl> / / Nothing . <nl> + / / start of generated patch <nl> + if ( x = = x0 ) { <nl> + x0 = 0 . 5 * ( x0 + x1 - FastMath . max ( rtol * FastMath . abs ( x1 ) , atol ) ) ; <nl> + f0 = computeObjectiveValue ( x0 ) ; <nl> + } <nl> + / / end of generated patch <nl> + / * start of original code <nl> if ( x = = x1 ) { <nl> x0 = 0 . 5 * ( x0 + x1 - FastMath . max ( rtol * FastMath . abs ( x1 ) , atol ) ) ; <nl> f0 = computeObjectiveValue ( x0 ) ; <nl> } <nl> + end of original code * / <nl> break ; <nl> default : <nl> / / Should never happen . <nl> 
0<ml>SimFix_Lang-16_P_Patch_2548_2548.txt<ml>SimFix_Lang-16_P_Patch_2548_2548.txt<ml>mmm a / src / main / java / org / apache / commons / lang3 / math / NumberUtils . java <nl> ppp b / src / main / java / org / apache / commons / lang3 / math / NumberUtils . java <nl> if ( str = = null ) { <nl> return null ; <nl> } <nl> + / / start of generated patch <nl> + str = str . toLowerCase ( ) ; <nl> + if ( StringUtils . isBlank ( str ) ) { <nl> + throw new NumberFormatException ( " A blank string is not a valid number " ) ; <nl> + } <nl> + / / end of generated patch <nl> + / * start of original code <nl> if ( StringUtils . isBlank ( str ) ) { <nl> throw new NumberFormatException ( " A blank string is not a valid number " ) ; <nl> } <nl> + end of original code * / <nl> if ( str . startsWith ( " - - " ) ) { <nl> / / this is protection for poorness in java . lang . BigDecimal . <nl> / / it accepts this as a legal value , but it does not appear <nl> 
